sqno,strd_yr,stdmt,date,stty_infcd_tpcd,diss_nm,diag_nm,whol_ptnt_cnt,frgn_ptnt_cnt,adm_ptnt_cnt,frgn_ptnt_rate,adm_ptnt_rate
14990,2023,9,2023년 09월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15101,2023,9,2023년 09월 01일,2,결핵,결핵성 장염(K93.0*),2,2,0,100.0,0.0
16027,2023,9,2023년 09월 01일,2,결핵,"세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 후두, 기관 및 기관지의 결핵",2,2,0,100.0,0.0
15517,2023,10,2023년 10월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
15651,2023,10,2023년 10월 01일,2,결핵,피부 및 피하조직의 결핵,2,2,0,100.0,0.0
15646,2023,10,2023년 10월 01일,2,결핵,결핵성 장염(K93.0*),2,2,0,100.0,0.0
15205,2023,10,2023년 10월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
16481,2023,10,2023년 10월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
15875,2023,11,2023년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 결핵성 흉막염,2,2,0,100.0,0.0
16225,2023,11,2023년 11월 01일,2,결핵,신장의 결핵(N29.1*),2,2,0,100.0,0.0
15531,2023,11,2023년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
15051,2023,12,2023년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 결핵성 흉막염,2,2,0,100.0,0.0
14998,2023,12,2023년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
15077,2023,12,2023년 12월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
15266,2024,1,2024년 01월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
16254,2024,1,2024년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15225,2024,1,2024년 01월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
15941,2024,1,2024년 01월 01일,2,결핵,결핵성 장염(K93.0*),2,2,0,100.0,0.0
15790,2024,1,2024년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
15112,2024,2,2024년 02월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
16618,2024,2,2024년 02월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
14958,2024,3,2024년 03월 01일,2,결핵,척추의 결핵(M49.0*),2,2,0,100.0,0.0
16280,2024,3,2024년 03월 01일,2,결핵,"세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 후두, 기관 및 기관지의 결핵",2,2,0,100.0,0.0
15388,2024,3,2024년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
15135,2024,4,2024년 04월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
14762,2024,4,2024년 04월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
15922,2024,5,2024년 05월 01일,2,결핵,"세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 후두, 기관 및 기관지 결핵",2,2,0,100.0,0.0
15024,2024,5,2024년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
16227,2024,6,2024년 06월 01일,2,결핵,"세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 후두, 기관 및 기관지의 결핵",2,2,0,100.0,0.0
15158,2024,6,2024년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15757,2024,6,2024년 06월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
6004,2022,1,2022년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15989,2022,1,2022년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15231,2022,1,2022년 01월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
16342,2022,1,2022년 01월 01일,2,결핵,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,2,2,0,100.0,0.0
15620,2022,2,2022년 02월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
15276,2022,2,2022년 02월 01일,2,결핵,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,2,2,0,100.0,0.0
15264,2022,2,2022년 02월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
15418,2022,2,2022년 02월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
14927,2022,3,2022년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 일차호흡기결핵,2,2,0,100.0,0.0
15168,2022,3,2022년 03월 01일,2,결핵,척추의 결핵(M49.0*),2,2,0,100.0,0.0
15556,2022,3,2022년 03월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
15050,2022,4,2022년 04월 01일,2,결핵,부신의 결핵(E35.1*),2,2,0,100.0,0.0
6132,2022,4,2022년 04월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
6151,2022,4,2022년 04월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
16218,2022,4,2022년 04월 01일,2,결핵,피부 및 피하조직의 결핵,2,2,0,100.0,0.0
15239,2022,5,2022년 05월 01일,2,결핵,기타 부위의 결핵,2,2,0,100.0,0.0
15008,2022,5,2022년 05월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,2,2,0,100.0,0.0
14814,2022,5,2022년 05월 01일,2,결핵,상세불명의 좁쌀결핵,2,2,0,100.0,0.0
6187,2022,5,2022년 05월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
6191,2022,5,2022년 05월 01일,2,결핵,기타 부위의 결핵,2,2,0,100.0,0.0
6198,2022,5,2022년 05월 01일,2,결핵,상세불명의 좁쌀결핵,2,2,0,100.0,0.0
15672,2022,5,2022년 05월 01일,2,결핵,부신의 결핵(E35.1*),2,2,0,100.0,0.0
6207,2022,5,2022년 05월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,2,2,0,100.0,0.0
15240,2022,6,2022년 06월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
6243,2022,6,2022년 06월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
6239,2022,6,2022년 06월 01일,2,결핵,결핵성 장염(K93.0*),2,2,0,100.0,0.0
6238,2022,6,2022년 06월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
6249,2022,6,2022년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
16598,2022,6,2022년 06월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
16234,2022,7,2022년 07월 01일,2,결핵,심장의 결핵,2,2,0,100.0,0.0
16138,2022,7,2022년 07월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
15126,2022,7,2022년 07월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
6299,2022,7,2022년 07월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
15815,2022,7,2022년 07월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
15805,2022,7,2022년 07월 01일,2,결핵,척추의 결핵(M49.0*),2,2,0,100.0,0.0
16047,2022,7,2022년 07월 01일,2,결핵,비뇨생식계통의 상세불명 결핵,2,2,0,100.0,0.0
14972,2022,8,2022년 08월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
6356,2022,8,2022년 08월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
15137,2022,8,2022년 08월 01일,2,결핵,피부 및 피하조직의 결핵,2,2,0,100.0,0.0
6363,2022,8,2022년 08월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
16007,2022,8,2022년 08월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 기타 호흡기결핵,2,2,0,100.0,0.0
6429,2022,9,2022년 09월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
15936,2022,9,2022년 09월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
6423,2022,9,2022년 09월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
16024,2022,9,2022년 09월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 상세불명의 호흡기결핵,2,2,0,100.0,0.0
16543,2022,9,2022년 09월 01일,2,결핵,기타 관절의 결핵성 관절염(M01.1*),2,2,0,100.0,0.0
6497,2022,10,2022년 10월 01일,2,결핵,비뇨생식계통의 상세불명 결핵,2,2,0,100.0,0.0
6510,2022,10,2022년 10월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",2,2,0,100.0,0.0
6506,2022,10,2022년 10월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,2,2,0,100.0,0.0
16495,2022,10,2022년 10월 01일,2,결핵,방광의 결핵(N33.0*),2,2,0,100.0,0.0
6486,2022,10,2022년 10월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
15145,2022,10,2022년 10월 01일,2,결핵,척추의 결핵(M49.0*),2,2,0,100.0,0.0
6570,2022,11,2022년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,2,2,0,100.0,0.0
6562,2022,11,2022년 11월 01일,2,결핵,다약제내성 결핵,2,2,0,100.0,0.0
6556,2022,11,2022년 11월 01일,2,결핵,결핵성 수막염(G01*),2,2,0,100.0,0.0
15892,2022,11,2022년 11월 01일,2,결핵,기타 관절의 결핵성 관절염(M01.1*),2,2,0,100.0,0.0
6578,2022,11,2022년 11월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,2,2,0,100.0,0.0
6580,2022,11,2022년 11월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",2,2,0,100.0,0.0
16548,2022,11,2022년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 결핵성 흉막염,2,2,0,100.0,0.0
14909,2022,12,2022년 12월 01일,2,결핵,결핵성 복막염(K67.3*),2,2,0,100.0,0.0
6648,2022,12,2022년 12월 01일,2,결핵,심장의 결핵,2,2,0,100.0,0.0
6650,2022,12,2022년 12월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",2,2,0,100.0,0.0
15150,2022,12,2022년 12월 01일,2,결핵,신장의 결핵(N29.1*),2,2,0,100.0,0.0
15513,2022,12,2022년 12월 01일,2,결핵,방광의 결핵(N33.0*),2,2,0,100.0,0.0
6640,2022,12,2022년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,2,2,0,100.0,0.0
6642,2022,12,2022년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 상세불명의 호흡기결핵,2,2,0,100.0,0.0
6635,2022,12,2022년 12월 01일,2,결핵,비뇨생식계통의 상세불명 결핵,2,2,0,100.0,0.0
16185,2022,12,2022년 12월 01일,2,결핵,"세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 후두, 기관 및 기관지 결핵",2,2,0,100.0,0.0
15784,2022,12,2022년 12월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,2,2,0,100.0,0.0
5432,2020,8,2020년 08월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
5542,2020,12,2020년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
5571,2021,1,2021년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
5674,2021,4,2021년 04월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 상세불명의 호흡기결핵,3,3,0,100.0,0.0
5691,2021,5,2021년 05월 01일,2,결핵,결핵성 복막염(K67.3*),3,3,0,100.0,0.0
5699,2021,5,2021년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
5741,2021,6,2021년 06월 01일,2,결핵,피부 및 피하조직의 결핵,3,3,0,100.0,0.0
5771,2021,7,2021년 07월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
5884,2021,10,2021년 10월 01일,2,결핵,피부 및 피하조직의 결핵,3,3,0,100.0,0.0
5869,2021,10,2021년 10월 01일,2,결핵,결핵성 말초림프절병증,3,3,0,100.0,0.0
5879,2021,10,2021년 10월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
5918,2021,11,2021년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
5909,2021,11,2021년 11월 01일,2,결핵,결핵성 장염(K93.0*),3,3,0,100.0,0.0
5949,2021,12,2021년 12월 01일,2,결핵,결핵성 수막염(G01*),3,3,0,100.0,0.0
15237,2022,1,2022년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
14825,2022,1,2022년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 결핵성 흉막염,3,3,0,100.0,0.0
6047,2022,2,2022년 02월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
14970,2022,3,2022년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
15108,2022,3,2022년 03월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,3,3,0,100.0,0.0
14954,2022,3,2022년 03월 01일,2,결핵,기타 부위의 결핵,3,3,0,100.0,0.0
6084,2022,3,2022년 03월 01일,2,결핵,기타 부위의 결핵,3,3,0,100.0,0.0
6095,2022,3,2022년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵,3,3,0,100.0,0.0
6100,2022,3,2022년 03월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,3,3,0,100.0,0.0
14740,2022,3,2022년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
16034,2022,4,2022년 04월 01일,2,결핵,결핵성 복막염(K67.3*),3,3,0,100.0,0.0
6142,2022,4,2022년 04월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
6199,2022,5,2022년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
15402,2022,5,2022년 05월 01일,2,결핵,결핵성 수막염(G01*),3,3,0,100.0,0.0
6206,2022,5,2022년 05월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 없거나 상세불명의 기타 호흡기결핵,3,3,0,100.0,0.0
15901,2022,6,2022년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
15612,2022,6,2022년 06월 01일,2,결핵,결핵성 복막염(K67.3*),3,3,0,100.0,0.0
14728,2022,6,2022년 06월 01일,2,결핵,척추의 결핵(M49.0*),3,3,0,100.0,0.0
6252,2022,6,2022년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 있는 상세불명의 호흡기결핵,3,3,0,100.0,0.0
6357,2022,8,2022년 08월 01일,2,결핵,결핵성 수막염(G01*),3,3,0,100.0,0.0
15366,2022,8,2022년 08월 01일,2,결핵,결핵성 복막염(K67.3*),3,3,0,100.0,0.0
15160,2022,9,2022년 09월 01일,2,결핵,결핵성 수막염(G01*),3,3,0,100.0,0.0
15365,2022,9,2022년 09월 01일,2,결핵,척추의 결핵(M49.0*),3,3,0,100.0,0.0
14868,2022,10,2022년 10월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",3,3,0,100.0,0.0
15597,2022,10,2022년 10월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,3,3,0,100.0,0.0
15141,2022,10,2022년 10월 01일,2,결핵,"세균학적 및 조직학적으로 확인된 공동이 있는 후두, 기관 및 기관지의 결핵",3,3,0,100.0,0.0
6566,2022,11,2022년 11월 01일,2,결핵,비뇨생식계통의 상세불명 결핵,3,3,0,100.0,0.0
6574,2022,11,2022년 11월 01일,2,결핵,"세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 후두, 기관 및 기관지 결핵",3,3,0,100.0,0.0
15393,2022,11,2022년 11월 01일,2,결핵,세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵,3,3,0,100.0,0.0
15975,2022,11,2022년 11월 01일,2,결핵,척추의 결핵(M49.0*),3,3,0,100.0,0.0
15360,2022,11,2022년 11월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",3,3,0,100.0,0.0
14979,2022,12,2022년 12월 01일,2,결핵,결핵성 장염(K93.0*),3,3,0,100.0,0.0
15742,2022,12,2022년 12월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",3,3,0,100.0,0.0
15081,2023,1,2023년 01월 01일,2,결핵,결핵성 장염(K93.0*),3,3,0,100.0,0.0
15984,2023,1,2023년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 결핵성 흉막염,3,3,0,100.0,0.0
6725,2023,1,2023년 01월 01일,2,결핵,"장, 복막 및 장간막 림프절의 결핵",3,3,0,100.0,0.0
15706,2023,3,2023년 03월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 결핵성 흉막염,3,3,0,100.0,0.0
